Iteration                Wall_Time                Samples                  Train_Return             Train_Paths              Test_Return              Test_Paths               Critic_Loss              Critic_Steps             Actor_Loss               Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
3400                     2.1519338414404126       7111491                  -9.452375351408756       2050                     -4.346205811207888       32                       7.076181392579233e-06    683601                   -0.9770569396423888      3404401                  -0.0048956308            0.37588733               0.0056577185             1.582695                 54.08498                 
3450                     2.1835752032200495       7216041                  -9.41866859272457        2050                     -3.743266061969227       32                       6.90331448573823e-06     693651                   -0.9684639091377373      3454451                  -0.0066964026            0.37141472               0.001059475              1.5852779                50.869614                
3500                     2.215238492819998        7320591                  -9.355610135923738       2050                     -4.215161373605898       32                       7.118252499853794e-06    703701                   -0.9806918545321865      3504501                  0.001431127              0.3773211                0.00029154032            1.5624679                53.315636                
3550                     2.246912795305252        7425141                  -9.45352368095833        2050                     -4.332731330144696       32                       6.942796655258729e-06    713751                   -0.9850423624227335      3554551                  -0.0052712234            0.37206346               0.009986657              1.5825976                47.38362                 
3600                     2.2786200753185484       7529691                  -9.445440417314213       2050                     -4.35230247658763        32                       6.958638985099188e-06    723801                   -0.9829688134131493      3604601                  0.0069680535             0.37232053               0.003777977              1.5805701                54.86309                 
3650                     2.310309794412719        7634241                  -9.570391507554445       2050                     -4.2875488372098225      32                       7.426691709540376e-06    733851                   -0.9594707050761738      3654651                  -0.009215848             0.38527107               0.00085756485            1.5753613                80.67275                 
3700                     2.3419150625334844       7738791                  -9.418913161717049       2050                     -4.664078574370973       32                       6.836017742011678e-06    743901                   -0.9726072877317995      3704701                  0.005451394              0.3695758                0.0025061085             1.5721183                55.40548                 
3750                     2.373546744055218        7843341                  -9.388006946535114       2050                     -4.00899880901713        32                       7.026446566208085e-06    753951                   -0.9847947462693556      3754751                  0.0053143287             0.37448102               3.4623977e-06            1.5731174                96.24031                 
3800                     2.4052071711089877       7947891                  -9.420325686672596       2050                     -4.101894569910142       32                       7.097079390798932e-06    764001                   -0.954088148179945       3804801                  0.0031140107             0.3771865                0.0011858759             1.55538                  61.179955                
3850                     2.436866903834873        8052441                  -9.39420603115894        2050                     -3.5323882239926907      32                       6.787955589518321e-06    774051                   -0.9717566369177697      3854851                  -0.0032303217            0.36845446               0.00041080383            1.5762943                69.58685                 
3900                     2.4685088537798987       8156991                  -9.419932202199746       2050                     -4.0193413551372785      32                       8.011374052669576e-06    784101                   -0.9182256952032343      3904901                  -0.0068526356            0.40130034               7.346853e-08             1.5090929                46.630135                
3950                     2.50014593647586         8261541                  -9.38079949389242        2050                     -3.98403590254076        32                       7.303783192822886e-06    794151                   -0.9741993845997752      3954951                  0.0037230314             0.3819241                0.0028391553             1.5810064                59.67735                 
4000                     2.531761946876844        8366091                  -9.457952381687663       2050                     -4.331247932281697       32                       6.9356090227021505e-06   804201                   -0.9861932501092657      4005001                  -0.004962689             0.37242898               0.0005384659             1.5900328                59.6133                  
4050                     2.5634039794074166       8470641                  -9.483848560949843       2050                     -4.2641849232861695      32                       6.903908145961477e-06    814251                   -0.9811326978685377      4055051                  0.0023263132             0.37155724               0.0034851555             1.5835071                73.81295                 
4100                     2.5950886605845556       8575191                  -9.450630841604237       2050                     -4.140293366380304       32                       6.640179370024904e-06    824301                   -0.9879642452274289      4105101                  0.003429772              0.36368442               0.002101441              1.5819709                60.72258                 
4150                     2.626746189594269        8679741                  -9.374961357220938       2050                     -4.039819003789865       32                       6.535148424147373e-06    834351                   -0.9884009423193993      4155151                  -0.00027586022           0.36168858               0.0058229994             1.5863045                98.63709                 
4200                     2.6583483529090883       8784291                  -9.363348701839904       2050                     -4.63093809483094        32                       6.626690251391326e-06    844401                   -0.9954766912774725      4205201                  0.0031399527             0.36374086               0.004947864              1.583973                 54.556187                
4250                     2.6899682629770703       8888841                  -9.410297891838459       2050                     -4.482563119376324       32                       7.171727096041043e-06    854451                   -0.97286087935502        4255251                  0.010436355              0.37863508               0.0031412574             1.5706711                58.713882                
4300                     2.7216462955209946       8993391                  -9.395425062607195       2050                     -4.307959229109601       32                       7.051105763929993e-06    864501                   -0.9776969856315559      4305301                  0.005006705              0.37527812               0.0016410049             1.5759295                113.57673                
4350                     2.7532828725046583       9097941                  -9.403950331817745       2050                     -3.5965560536622863      32                       6.664825825771289e-06    874551                   -0.970816232107736       4355351                  0.0036521868             0.36522728               0.0008183417             1.569518                 64.04817                 
4400                     2.784943560626772        9202491                  -9.407983311445214       2050                     -4.748120511868985       32                       6.537625000844548e-06    884601                   -0.9764058573262675      4405401                  -0.0032722838            0.3610894                0.0017611181             1.5808718                76.8186                  
4450                     2.816614731550217        9307041                  -9.415033245665283       2050                     -4.669822517309232       32                       6.439160805807184e-06    894651                   -0.9910199663617633      4455451                  -0.00077228434           0.3587148                0.00364164               1.5838468                74.13443                 
4500                     2.848258238037427        9411591                  -9.466819421216645       2050                     -4.3925179435971415      32                       6.898301676731205e-06    904701                   -0.994450312870723       4505501                  -0.0018850132            0.3717821                0.00093260035            1.5849521                88.74549                 
4550                     2.8799497785833146       9516141                  -9.417247958948339       2050                     -3.4887411286427055      32                       6.644063935017408e-06    914751                   -0.9780403312507805      4555551                  -0.0007401606            0.3645389                0.0013470837             1.5761243                100.67918                
4600                     2.9116769925753276       9620691                  -9.429038670115853       2050                     -4.205290881707937       32                       6.436708554699647e-06    924801                   -0.9924399331137612      4605601                  -0.008535044             0.35873872               0.0038546263             1.5810156                52.56585                 
4650                     2.943362868163321        9725241                  -9.429987314083634       2050                     -4.494930772329375       32                       6.585399879707923e-06    934851                   -0.9802575354333167      4655651                  0.010574594              0.36241698               0.001546889              1.5677855                70.61541                 
4700                     2.975004012650914        9829791                  -9.39396468337993        2050                     -4.537328886411159       32                       6.414301790741842e-06    944901                   -0.9837558071811001      4705701                  -0.008109021             0.358026                 0.005370108              1.5815511                45.202946                
4750                     3.0066623852650323       9934341                  -9.419574346390572       2050                     -4.189163352355385       32                       6.8282503495687866e-06   954951                   -0.9826969905094906      4755751                  0.0034169692             0.36913258               0.00018171285            1.576127                 57.99203                 
4800                     3.0383489182922574       10038891                 -9.514774901434475       2050                     -4.020862703638114       32                       6.989866092022675e-06    965001                   -0.9746195576884054      4805801                  0.008113007              0.37391788               0.00150189               1.5724481                86.59311                 
4850                     3.0700319043795266       10143441                 -9.445725721692327       2050                     -4.5661958400400104      32                       6.727916559213726e-06    975051                   -0.9801897931170392      4855851                  -0.0014393977            0.36617374               0.0016459397             1.5711147                66.01124                 
4900                     3.101719248625967        10247991                 -9.47970141694647        2050                     -4.383748416126468       32                       6.868885667874149e-06    985101                   -0.9734435486388612      4905901                  -0.0066627376            0.37089297               0.0005376275             1.5727149                112.31664                
4950                     3.1334168702363967       10352541                 -9.440523117633424       2050                     -4.170566230998896       32                       6.661032192149566e-06    995151                   -0.9734005618405033      4955951                  -0.0034142665            0.3644729                0.0025588805             1.5666682                42.52887                 
5000                     3.165087553660075        10457091                 -9.388188519897383       2050                     -4.390146000583597       32                       6.532812588361662e-06    1005201                  -0.9925587717946116      5006001                  0.007004838              0.36169472               0.0044311737             1.585761                 48.88143                 
5050                     3.196770519680447        10561641                 -9.477260714734577       2050                     -4.55757436661453        32                       6.938908615181992e-06    1015251                  -0.9888784311391733      5056051                  0.0002193449             0.3729244                0.001494261              1.579822                 63.52739                 
5100                     3.228399017983013        10666191                 -9.501216917783125       2050                     -4.134279827028945       32                       6.478883335320511e-06    1025301                  -0.9838739751459478      5106101                  0.0014225616             0.36043847               0.0008833654             1.5797907                68.01209                 
5150                     3.2601035839981503       10770741                 -9.519372522757847       2050                     -3.9086997166747004      32                       6.814945410399591e-06    1035351                  -0.9844684124469281      5156151                  -0.000747094             0.3688602                0.0019623996             1.5821725                73.47513                 
5200                     3.2917539397213194       10875291                 -9.398273188286002       2050                     -4.368541418580947       32                       6.3804793750765315e-06   1045401                  -0.9913406905594405      5206201                  0.0041266866             0.35670763               0.0038564005             1.58948                  55.756775                
5250                     3.323427720864614        10979841                 -9.435314356887968       2050                     -4.0619690153910035      32                       6.68731077912435e-06     1055451                  -0.9761582411728896      5256251                  -0.013748774             0.3663143                0.0012586869             1.5749274                63.38699                 
5300                     3.355121878385544        11084391                 -9.447619106448785       2050                     -3.844037866570878       32                       6.835932023267248e-06    1065501                  -0.9701149070655907      5306301                  -0.0023024697            0.36959106               0.002279729              1.5675874                59.386753                
5350                     3.386731559038162        11188941                 -9.43992403464338        2050                     -4.406919899967143       32                       7.009098945713755e-06    1075551                  -0.983906535359172       5356351                  -0.0015670527            0.37433338               0.0008005162             1.5778024                47.038612                
5400                     3.4184024595552023       11293491                 -9.32528298852644        2050                     -4.1454071858945545      32                       6.6409653182424126e-06   1085601                  -1.0009519899046266      5406401                  0.0030158916             0.363926                 0.0018245451             1.580347                 284.49356                
5450                     3.4501036338673696       11398041                 -9.413314118923887       2050                     -4.200006084470056       32                       6.417026256781016e-06    1095651                  -0.9832188685338099      5456451                  -0.006212498             0.35791317               0.0019174828             1.5805316                64.057365                
5500                     3.481735823750496        11502591                 -9.43789870955483        2050                     -4.095836781120707       32                       6.469872441902683e-06    1105701                  -0.9795474910831357      5506501                  -0.0054500396            0.3588378                0.004366527              1.5696586                68.397064                
5550                     3.51342513302962         11607141                 -9.482189936020747       2050                     -4.437700498708766       32                       6.618133435646693e-06    1115751                  -0.9584050592961726      5556551                  -0.005429573             0.36424223               0.001314976              1.5581628                55.23939                 
5600                     3.5450715981589425       11711691                 -9.385447874962509       2050                     -4.487792134637066       32                       6.737707609042007e-06    1125801                  -0.9560238955380557      5606601                  -7.0433634e-05           0.36701542               2.1395706e-05            1.5410411                44.298508                
5650                     3.576772426697943        11816241                 -9.415413905377571       2050                     -3.7951813562638534      32                       6.675750911421147e-06    1135851                  -0.955964933503996       5656651                  0.0054662344             0.3657839                0.00043690135            1.5452696                48.788914                
5700                     3.6084207442733978       11920791                 -9.402209529938213       2050                     -3.544949421453228       32                       6.671833333128424e-06    1145901                  -0.9857613090034965      5706701                  -0.002499881             0.36506504               0.0015285435             1.5721132                53.084816                
5750                     3.640092365079456        12025341                 -9.344856320581304       2050                     -4.747210385984858       32                       6.41107227912738e-06     1155951                  -0.9921425620278159      5756751                  -0.0041158265            0.3578849                0.0018354685             1.5850539                94.66104                 
5800                     3.6717357777224646       12129891                 -9.385790201600727       2050                     -4.46229927558193        32                       6.4965327089624616e-06   1166001                  -0.9782102662962038      5806801                  0.0063755885             0.35988235               0.0007142885             1.568072                 229.91667                
5850                     3.7033429947164325       12234441                 -9.376960112076505       2050                     -3.9865337624037283      32                       6.39302327079856e-06     1176051                  -0.9839434247393232      5856851                  -0.00239061              0.35734993               0.00022975082            1.5788286                87.24876                 
5900                     3.73501422935062         12338991                 -9.453662818550303       2050                     -4.223226550357171       32                       6.501914456078959e-06    1186101                  -0.9701545402839348      5906901                  -0.0050192163            0.36073005               0.001998487              1.5583055                81.246605                
5950                     3.7666600330670676       12443541                 -9.422653098807269       2050                     -3.7513604560053597      32                       6.17278517404599e-06     1196151                  -1.0041389884529532      5956951                  0.0046675084             0.35131434               0.0025224073             1.586005                 84.09878                 
6000                     3.7983043863375983       12548091                 -9.402566191513133       2050                     -4.323849675310734       32                       6.653989354769389e-06    1206201                  -0.9679814204350338      6007001                  -0.0060966555            0.36448675               0.0017448926             1.5663123                90.8175                  
6050                     3.8299194458458157       12652641                 -9.296902275851673       2050                     -4.1977307485708435      32                       6.333788722494052e-06    1216251                  -0.9758931254292582      6057051                  0.0008866831             0.35592297               0.0045882445             1.5716872                96.479744                
6100                     3.8615525470177334       12757191                 -9.347899297069777       2050                     -4.385822323413364       32                       6.361734191539572e-06    1226301                  -0.975054547503278       6107101                  0.005911057              0.35620058               0.0012138349             1.5756502                521.5725                 
6150                     3.8932239021195305       12861741                 -9.4273087301938         2050                     -3.9340457003004894      32                       6.493679085625938e-06    1236351                  -0.9655857448215847      6157151                  -0.0023252603            0.35994387               0.0037055989             1.5579076                51.158596                
6200                     3.9249317762586804       12966291                 -9.32701956698473        2050                     -4.235281114244082       32                       6.060925108468651e-06    1246401                  -0.980778437870723       6207201                  -0.00089772174           0.34882015               0.00033309273            1.5629092                60.098618                
6250                     3.956608930627505        13070841                 -9.350746362614176       2050                     -4.102363577043278       32                       5.9549194014635844e-06   1256451                  -0.9916061111739822      6257251                  0.0037202602             0.34503338               0.0015920454             1.580202                 81.49217                 
6300                     3.988192767103513        13175391                 -9.44288126882645        2050                     -4.3915390999761         32                       6.504032519919363e-06    1266501                  -0.9761417171695492      6307301                  -0.00027080893           0.36194795               0.0023843737             1.5610685                97.74226                 
6350                     4.01983465426498         13279941                 -9.406835076886418       2050                     -4.192144071063275       32                       6.272617393909995e-06    1276551                  -0.9755650843297328      6357351                  0.004309779              0.3540234                0.0031032236             1.5791985                143.27892                
6400                     4.051518348322975        13384491                 -9.395886306514358       2050                     -3.9875377259468525      32                       6.118339291815438e-06    1286601                  -0.9955654696865635      6407401                  -0.0015721463            0.35025197               0.0019275732             1.5758964                59.863686                
6450                     4.083214551342858        13489041                 -9.364915935573745       2050                     -4.56047512694618        32                       6.26246841040565e-06     1296651                  -0.9727149071631493      6457451                  -0.003593488             0.35338584               0.005399845              1.5603026                48.280663                
