Iteration                Wall_Time                Samples                  Train_Return             Train_Paths              Test_Return              Test_Paths               Critic_Loss              Critic_Steps             Actor_Loss               Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
6800                     6.293314283357726        15076942                 279.28779705984385       555                      283.0188326435174        32                       0.0015630445010225537    1469067                  -0.6262661206307326      7331696                  -0.070831515             5.506869                 9.562068e-13             125.25976                3611036.5                
6850                     6.334976687100198        15186149                 277.85496838769905       545                      277.73721658546305       32                       0.002059245964995137     1479702                  -0.5709508212908743      7384777                  -0.18482402              6.397162                 5.151464e-10             597.17883                27580034.0               
6900                     6.377141177588039        15297432                 277.631072471785         563                      280.0833384879714        32                       0.0016727328300476074    1490537                  -0.5901021210439436      7438864                  0.15714175               5.8193603                2.8676289e-12            43728.797                1737363800.0             
6950                     6.418197090228398        15406155                 279.2138549938919        556                      283.12020179835815       32                       0.00203292086428287      1501123                  -0.5785722321155025      7491702                  0.10882703               6.255151                 1.0989537e-11            78.53609                 3439749.0                
7000                     6.459726225601302        15516538                 279.64167176973604       552                      285.0905558476755        32                       0.0014958653461050104    1511874                  -0.5889755560427296      7545355                  0.09453551               5.373356                 1.9992898e-13            31.665705                532018.7                 
7050                     6.501816932823923        15625842                 276.19943835146756       547                      286.32840775084105       32                       0.0019520662798739896    1522520                  -0.5428630002213283      7598483                  0.3350376                6.145368                 1.6736719e-12            3.9635015                28110.176                
7100                     6.543204541140132        15734670                 281.4761086315787        557                      277.82255151014925       32                       0.0012626397555277227    1533119                  -0.5893458727290904      7651375                  -0.026338672             5.0023737                1.694147e-12             25.308182                206026.42                
7150                     6.584391269948747        15843537                 280.37262459427996       563                      285.6526596507525        32                       0.002600197074482742     1543722                  -0.47713214164815604     7704284                  -0.106635414             7.06854                  1.7625541e-13            793408.5                 38363517000.0            
7200                     6.626937579909961        15955411                 279.0882772566486        547                      275.4686107199892        32                       0.001550861725620195     1554621                  -0.5784221337842613      7758669                  0.099631004              5.456997                 1.2429177e-13            41.99522                 555348.0                 
7250                     6.667885810865296        16063847                 283.9931907775626        569                      279.77526708833835       32                       0.0007452158798725147    1565177                  -0.6584966721680652      7811361                  -0.11044025              3.8296964                1.1066766e-09            2.102566                 8306.762                 
7300                     6.709024172491498        16173159                 284.05268006779875       563                      290.3621493409176        32                       0.0012903926995000228    1575820                  -0.639685830579916       7864484                  -0.029123854             4.9131637                5.8995533e-13            8.903999                 180211.22                
7350                     6.749990672071775        16280920                 282.9468365515065        559                      278.0586673943166        32                       0.0023175185859793486    1586314                  -0.5229606855934704      7916850                  0.0864418                6.5408325                1.3223909e-16            5281210.5                233459680000.0           
7400                     6.790473876131905        16388911                 281.250845824535         574                      286.484119413193         32                       0.001158016934349206     1596830                  -0.6481727409728887      7969326                  -0.1315415               4.684351                 1.8263917e-12            5.6814194                96496.36                 
7450                     6.831077360444599        16497042                 283.4672565996383        566                      287.94772366868966       32                       0.0010871792317561383    1607361                  -0.6626616363381032      8021874                  0.4423808                4.5605097                1.377394e-13             13901.447                213917470.0              
7500                     6.8714035999112655       16605308                 283.8293500774678        583                      292.5282509970211        32                       0.0006124083385911098    1617903                  -0.7010634692747202      8074476                  0.04848549               3.3819134                0.00065815833            724.30585                35740264.0               
7550                     6.912074521912468        16713158                 283.9869683917961        570                      283.2126002715202        32                       0.000843994839246883     1628407                  -0.6642032626852824      8126882                  0.09715596               4.0687737                9.660724e-05             416202.75                13372489000.0            
7600                     6.952940079834726        16822143                 284.79018472222987       572                      283.43620281555474       32                       0.0007035768415668223    1639019                  -0.6711665800335154      8179842                  -0.042181443             3.7245355                0.00017774453            7.325117                 103754.195               
7650                     6.99315210501353         16929970                 287.08391551403656       578                      282.1353471642594        32                       0.0006235613051904451    1649516                  -0.6574482843348255      8232233                  -0.032959808             3.457354                 0.00058792235            7850.3877                272208540.0              
7700                     7.033665406571494        17038260                 286.4171177996759        578                      292.39371090459974       32                       0.0008236381495110342    1660060                  -0.630576959057389       8284848                  0.123574                 3.9632766                1.4483344e-16            1.7885104                326.80942                
7750                     7.073753508859211        17145587                 284.6847543009226        585                      291.1062825463135        32                       0.000599331838983885     1670511                  -0.6621979651419652      8336991                  0.091079645              3.3933713                0.00018373229            2.9437091                3279.276                 
7800                     7.11407508764002         17253140                 284.18151429570963       577                      282.09634562825573       32                       0.0019912771675564826    1680985                  -0.4535599805763602      8389250                  -0.0941288               6.682165                 3.9697002e-19            1463064.0                72415060000.0            
7850                     7.154131020506223        17361249                 284.1852092017065        593                      284.0363085437519        32                       0.001291636360405777     1691509                  -0.5946953417518721      8441776                  -0.08783493              4.9684443                5.5039384e-14            3.7494776                42697.832                
7900                     7.194628140992588        17469288                 280.7166461608776        577                      287.5334004023293        32                       0.003002316040812798     1702030                  -0.5015732865347091      8494272                  0.14357631               7.7882476                1.1702884e-21            247615.7                 11597696000.0            
7950                     7.234786508878072        17576581                 283.75706251427977       581                      289.35469791744856       32                       0.0010957625101913105    1712475                  -0.6059073462960062      8546403                  0.092452906              4.6126657                6.7396143e-19            475.42792                21137192.0               
8000                     7.275300441450542        17685019                 284.4174281937431        578                      287.93026239077477       32                       0.0012166845827854325    1723034                  -0.6239582971106886      8599093                  0.38959554               4.89082                  3.6615493e-14            7.153402                 60362.043                
8050                     7.31574653910266         17793008                 285.3669514064452        580                      286.69435775961216       32                       0.0009329693678479928    1733550                  -0.6160689541732022      8651565                  -0.0072444268            4.3245397                1.6732089e-16            1.7920337                896.50543                
8100                     7.35635458568732         17901244                 283.85192711358553       580                      289.09306076642633       32                       0.000969439606975626     1744089                  -0.5831954998479495      8704155                  -0.13991587              4.4449763                2.7075175e-16            3.1289117                65432.52                 
8150                     7.397834963533613        18010586                 283.46785576673705       558                      282.81781306685343       32                       0.0013378080798358452    1754738                  -0.558829820354585       8757297                  -0.20100819              5.042675                 2.7038937e-13            1489.999                 45020870.0               
8200                     7.438600563870536        18118862                 280.81474455974825       577                      284.06240166948953       32                       0.001404771918342227     1765284                  -0.5939350894030831      8809912                  -0.21750829              5.2173767                1.6581682e-13            1.9516721                5204.171                 
8250                     7.479035884671741        18226517                 282.2730184847245        570                      275.78152896839873       32                       0.002353451962541477     1775769                  -0.5556549464677609      8862226                  -0.0042025484            6.68895                  4.005507e-12             379.00967                10143380.0               
8300                     7.519356880452897        18334379                 282.0444423634106        573                      279.4156031176728        32                       0.0011790765563087285    1786274                  -0.6548069176086253      8914641                  0.0379339                4.774254                 8.010223e-12             5.8169384                67935.125                
8350                     7.559585906532075        18442254                 284.2650477285477        575                      278.0447847773404        32                       0.0008980495113770938    1796780                  -0.6666371495024951      8967058                  -0.14198783              4.2426395                3.258528e-09             30.548182                655287.25                
8400                     7.600495324465964        18550400                 282.99654075802533       560                      267.9342666953926        32                       0.0015003089414258894    1807309                  -0.5935165478281997      9019611                  0.0068788603             5.5357175                1.048899e-11             3.230466                 44591.28                 
8450                     7.641226991613706        18659569                 283.2432060879049        583                      290.16137918981616       32                       0.0008911268936621176    1817939                  -0.6462073438952628      9072656                  -0.18135801              4.2983656                2.5859287e-15            2.7066243                20938.875                
8500                     7.681908866365751        18767311                 283.4952929727676        567                      286.5290833882915        32                       0.0007895452998825724    1828430                  -0.6387715502836858      9125012                  -0.27870175              3.8819802                5.0937842e-06            24002.975                847164540.0              
8550                     7.722121702167723        18874143                 282.3123011115813        565                      291.1739109661775        32                       0.0031439127898452305    1838828                  -0.4763807844407488      9176926                  0.064817734              7.8058934                2.2683787e-22            7230350300.0             357814530000000.0        
8600                     7.7623685064580705       18981821                 282.13300794055306       577                      281.9287387861037        32                       0.0011468279929388136    1849313                  -0.6247691050542244      9229245                  -0.2027078               4.7301593                2.269179e-11             2424.6836                57397810.0               
8650                     7.803179007437494        19089820                 283.71840323048445       571                      287.40153902455677       32                       0.0007148226586783804    1859828                  -0.6526107638782718      9281723                  -0.0600907               3.6888716                0.0004220464             1715.4757                41236324.0               
8700                     7.843822059233983        19198189                 283.73517747750316       570                      287.0752267310025        32                       0.0010047340538443588    1870382                  -0.6358207979118206      9334380                  -0.0225021               4.459362                 5.837384e-14             40378.39                 1444322400.0             
8750                     7.8839953017234805       19305787                 284.7394020349772        579                      289.5330141602588        32                       0.0008649856430812947    1880861                  -0.6576445283945541      9386659                  0.07407511               4.0911283                9.835152e-06             74.3311                  1828806.6                
8800                     7.925136482649379        19414039                 282.904206304692         558                      286.4371358857736        32                       0.0011297245773504365    1891404                  -0.6113745371500651      9439268                  0.22213325               4.650523                 4.9716684e-16            265.80728                7996817.0                
8850                     7.965728359156185        19520930                 281.88476393855257       554                      281.40106435406324       32                       0.0023150983927906423    1901816                  -0.5039694101713612      9491216                  0.5284326                6.73769                  8.469031e-25             60.3412                  1677597.6                
8900                     8.005934352874755        19628264                 281.78648266397556       572                      268.64709349557154       32                       0.0015212113584452008    1912264                  -0.5829277076531405      9543371                  -0.13205297              5.4006643                1.1809064e-12            2.705189                 15867.322                
8950                     8.0476556990544          19737365                 282.7464616985249        557                      286.72943135742287       32                       0.0015076702469391443    1922889                  -0.5893162318638393      9596396                  0.20281206               5.399816                 2.8566778e-12            354.33154                5415439.5                
9000                     8.088464440637164        19844593                 282.6976452568351        555                      291.28897167892126       32                       0.001682455125062362     1933331                  -0.5699382456698159      9648506                  -0.10019321              5.645248                 2.3018707e-13            534.99194                16780226.0               
9050                     8.129857383833992        19954129                 285.45427485435556       571                      280.93542713974557       32                       0.0008897455675261362    1943998                  -0.6451538552745578      9701736                  0.04245401               4.226625                 6.58281e-05              161950.44                5860769000.0             
9100                     8.171414328085051        20063308                 280.0428847764539        551                      284.8256889865773        32                       0.0012616639427593273    1954630                  -0.618709629152017       9754802                  0.32980764               5.0668297                8.5692365e-14            28350.53                 1000538750.0             
9150                     8.212191042502722        20170680                 282.45988513186563       554                      291.5890118853944        32                       0.0016623001380506994    1965082                  -0.5586382434818559      9806985                  -0.0011506052            5.5751534                9.730139e-12             951029300.0              47026900000000.0         
9200                     8.25270648115211         20278807                 285.4140931969112        571                      282.49668251929313       32                       0.0012196110516059688    1975611                  -0.5659506362944899      9859527                  0.0304964                4.793176                 1.4162911e-15            50.21157                 1703104.5                
9250                     8.293106669386228        20386773                 282.72577097971424       581                      286.14229642842065       32                       0.0007943631312169067    1986122                  -0.6761358485502356      9911983                  0.030556971              3.9861772                1.15377005e-17           1.9977716                2388.039                 
9300                     8.334767958455615        20496892                 284.0190266082871        574                      275.07096365023074       32                       0.000778055079629488     1996846                  -0.6635430153836025      9965494                  0.27811116               3.8445163                8.106935e-06             5931.5713                205090860.0              
9350                     8.376609967947006        20606587                 284.41283656604145       559                      281.5716969426156        32                       0.001270219006321647     2007527                  -0.616987869972083       10018810                 -0.14453302              5.0879703                9.497368e-15             1454.9475                69995530.0               
9400                     8.417311226791806        20714744                 283.70361549698396       572                      285.4238752051047        32                       0.001408141648885116     2018057                  -0.6030129441937196      10071364                 0.042376477              5.248612                 1.8111652e-13            1420.7386                20553248.0               
9450                     8.457626092036564        20822734                 282.49195846801183       572                      284.4181960243554        32                       0.0012858647136061404    2028573                  -0.5779594643880821      10123838                 -0.1908753               5.016322                 1.5342081e-12            59.8832                  2559248.5                
9500                     8.498568138811324        20931813                 282.1788649628448        577                      287.7314073327284        32                       0.0014392104259757109    2039197                  -0.5708197800777609      10176845                 -0.14107287              5.349273                 2.1788521e-13            71.66629                 2308268.0                
9550                     8.539717149800724        21040864                 283.36370305783333       576                      285.6975301886051        32                       0.0014604578871245779    2049814                  -0.5936727936155991      10229834                 0.051963337              5.3888183                7.3494365e-14            1543.5865                44771172.0               
9600                     8.580248679849836        21148747                 285.1261503260836        567                      294.13747622505616       32                       0.0010609772111394723    2060324                  -0.6461860611593935      10282261                 -0.042308435             4.5639787                5.946632e-16             2345.9832                43539124.0               
9650                     8.622257493403223        21258012                 280.25547361898424       568                      281.3127489080805        32                       0.001427525106598349     2070967                  -0.5856890414862749      10335359                 -0.0130399745            5.3569174                8.9203953e-13            2599.585                 83818750.0               
9700                     8.662468452453613        21365860                 282.4334757860957        590                      283.98444765041125       32                       0.0011657862751572221    2081466                  -0.5883174747615666      10387756                 0.13982639               4.811141                 1.1234127e-15            1.5306302                426.2677                 
9750                     8.703499624265564        21474974                 281.7314726682066        578                      278.7302412115462        32                       0.0015005705031481656    2092096                  -0.6124393206042236      10440780                 0.17377965               5.4342084                1.1047584e-11            295.31454                8281865.5                
9800                     8.743468126323489        21582434                 282.6317422193304        588                      276.77222652239743       32                       0.0016349595646525537    2102560                  -0.5671939511481676      10492989                 0.19868496               5.699867                 4.4189744e-13            6.114402                 193758.52                
9850                     8.784073044127888        21690227                 281.3824970451427        570                      287.7985956825475        32                       0.0012939349163410276    2113058                  -0.6236614927663385      10545367                 -0.31883356              5.0708566                6.0587653e-15            2195.047                 93941864.0               
9900                     8.824886038237148        21799238                 286.2928132164296        587                      288.7873825568164        32                       0.0008069664802191392    2123669                  -0.6461697202740293      10598331                 -0.09969651              3.9630017                3.042111e-17             1.833177                 486.98898                
9950                     8.86529853589005         21907156                 286.50013045688473       581                      284.3806992659909        32                       0.0008049470562379337    2134177                  -0.622824664241267       10650764                 -0.017114814             4.1282988                1.3135766e-17            4.971014                 105088.2                 
10000                    8.905474434627427        22014490                 284.58879168596644       574                      282.09017927082886       32                       0.0013087245707328503    2144627                  -0.6018069346286429      10702914                 0.0988721                5.028299                 6.326442e-15             977.62463                19716804.0               
10050                    8.945690315630701        22122266                 285.6186956019679        580                      288.17131419278945       32                       0.0010325938895128775    2155122                  -0.6403681437174479      10755284                 -0.19966011              4.4596786                1.9836156e-15            5.5407653                59588.523                
10100                    8.986120407515102        22229622                 286.3514401806567        572                      288.60219735312097       32                       0.0009298675930967517    2165577                  -0.64132783452787        10807448                 -0.08376732              4.3272767                9.342776e-16             367.79483                6488012.5                
10150                    9.026649869680405        22337524                 281.83954151615956       577                      263.71249528643784       32                       0.0014625369932092548    2176081                  -0.5584419805884818      10859881                 -0.009041174             5.4774027                2.2352291e-12            3.4008572                16930.656                
10200                    9.066798651019733        22444741                 281.1502700882845        588                      270.6620367870023        32                       0.0021771943964664403    2186517                  -0.5496085859523526      10911971                 -0.12959354              6.48595                  6.543944e-15             2.699195                 13460.426                
10250                    9.107601228356362        22552771                 281.7080356666044        574                      285.3079406012637        32                       0.001479706634277416     2197036                  -0.608697295302113       10964466                 0.18241113               5.439322                 5.5819505e-14            2.8990033                8600.52                  
10300                    9.148206792672475        22660558                 283.9242166343328        576                      281.8625692675486        32                       0.0011012649127081328    2207533                  -0.6300890609651277      11016840                 0.25141075               4.739248                 7.685077e-14             3.6040144                10167.558                
10350                    9.189098904066615        22768094                 284.2639992812953        563                      288.53231892167          32                       0.0014841472453410083    2218004                  -0.5640306671657771      11069099                 -0.47588313              5.3452787                2.8978798e-07            238.75056                3127098.0                
10400                    9.229296509557301        22875913                 285.09917656095564       582                      287.7252002611303        32                       0.0011723197444721504    2228503                  -0.6214808146158854      11121487                 0.09411669               4.776167                 1.4785251e-14            15.511447                456904.8                 
10450                    9.270572254459063        22985401                 280.8224006699775        576                      281.2911032540264        32                       0.0014365263423829708    2239163                  -0.5945021515757916      11174691                 -0.27957755              5.3103714                1.2961713e-11            1417.956                 68753336.0               
10500                    9.310631774399015        23093062                 284.25514613891704       587                      288.3762464482184        32                       0.00109690527121226      2249644                  -0.652537115437709       11226996                 -0.04287731              4.6454406                2.062953e-11             204857.23                8825064000.0             
10550                    9.351110490229395        23200588                 279.44938707073277       581                      277.56938205801293       32                       0.002619990912994536     2260113                  -0.5455225384424603      11279238                 -0.19958648              7.0652666                2.150377e-13             42.494297                670684.94                
10600                    9.391630489230156        23308939                 281.6414375770492        592                      282.42777927951335       32                       0.001398157346539381     2270661                  -0.5818285346031189      11331876                 0.10158477               5.128521                 3.9035297e-15            2682.142                 129399030.0              
10650                    9.431664635075464        23415987                 284.60835586480323       572                      277.32279384131107       32                       0.000722338536790773     2281083                  -0.6590523907518763      11383890                 0.113594994              3.7016485                6.729627e-06             6.162637                 64738.582                
10700                    9.472453515794543        23524292                 281.7006132908544        574                      284.9583790808273        32                       0.001790218850941334     2291628                  -0.5497203782374757      11436518                 -0.13498458              5.874201                 8.268125e-11             41202.285                2031552100.0             
10750                    9.512936943769455        23632091                 284.5526010066215        573                      285.14524245690893       32                       0.0014294865899361097    2302119                  -0.5974094019331606      11488899                 -0.23015605              5.3071322                1.631194e-13             4.5729117                45398.62                 
10800                    9.553629973861906        23740858                 282.9706098986714        585                      280.28206030945273       32                       0.001170192616728117     2312709                  -0.6644609624689276      11541749                 -0.022141619             5.0227857                1.6285072e-14            1162.4675                36918836.0               
10850                    9.59419203877449         23849266                 281.4671687693818        584                      277.2566092502953        32                       0.0011267975116005312    2323261                  -0.6348809267079014      11594421                 0.059392683              4.7151146                4.398825e-17             161.44737                3093084.2                
10900                    9.63533645119932         23958321                 281.7864256839197        583                      290.9272071818963        32                       0.0012234247866131011    2333881                  -0.6071066044940547      11647407                 -0.095135964             4.817669                 1.5659268e-13            482.29407                22462004.0               
10950                    9.675774291025268        24065716                 282.5313934536188        572                      289.16587507133306       32                       0.0008865854549176484    2344340                  -0.6605128019758798      11699592                 0.14118655               4.277942                 6.9814005e-06            61.601276                1541402.5                
11000                    9.716712867352697        24174186                 284.9971962627492        565                      289.3995989835372        32                       0.0010742567771790073    2354902                  -0.6025035783356312      11752302                 0.016911607              4.5733266                4.653342e-16             1479.9666                46382880.0               
11050                    9.757412921918762        24281045                 278.21211117449946       562                      287.54013788488163       32                       0.002526847237632388     2365310                  -0.5655325786659802      11804230                 -0.1403079               7.0704546                3.833906e-10             4.1529727                50652.684                
11100                    9.799549124505784        24390218                 278.82243341643584       541                      287.1440245787837        32                       0.00239258864675889      2375942                  -0.5740334626536042      11857297                 0.104549594              6.8399124                2.78342e-10              29.241041                628712.9                 
11150                    9.840383157597648        24498994                 282.11045518285374       581                      269.0069123903175        32                       0.0011803416318671648    2386529                  -0.6468641935889401      11910149                 -0.02008668              4.738077                 3.4721628e-15            26.969484                551384.25                
11200                    9.881919293734763        24609048                 281.15467191023987       580                      285.9652333774647        32                       0.0010308052937523658    2397242                  -0.6385153890657825      11963627                 -0.356292                4.5250754                1.512542e-15             4.9892015                44523.973                
11250                    9.923534991674954        24718694                 282.1729753346355        564                      288.2832946141849        32                       0.0012278295350524615    2407919                  -0.6585593074982294      12016913                 0.12404464               4.8522186                1.5447444e-11            132.75238                3517400.0                
11300                    9.965187611513668        24827660                 283.0853494736256        554                      291.99423976692816       32                       0.0011082153548212612    2418535                  -0.6502376780790441      12069876                 -0.093035124             4.7398057                7.2856303e-09            10635.332                355651100.0              
11350                    10.005744285186132       24935442                 282.2587684966102        571                      279.2000522209548        32                       0.0011282994522960907    2429031                  -0.6732230466954848      12122248                 -0.0045677507            4.7185845                4.760825e-15             2.5391803                21862.746                
11400                    10.046851276357968       25043269                 281.60023137773          574                      286.7085339567407        32                       0.0014251880164216893    2439530                  -0.6247306242658878      12174639                 0.22803515               5.3150234                2.5874805e-13            6219.7905                308043500.0              
11450                    10.087257805797789       25150843                 284.7389156391267        577                      282.30111316226936       32                       0.000962784488080284     2450003                  -0.6268491621599179      12226907                 -0.30033934              4.350445                 6.276943e-16             1.8196803                1940.145                 
11500                    10.127968633969624       25259647                 282.60025220310865       586                      287.28478876055243       32                       0.0018428994708084034    2460597                  -0.5372307424124281      12279775                 -0.14462614              5.952309                 5.1688202e-12            18.174856                190740.92                
11550                    10.16858692182435        25367441                 282.5197598612113        574                      279.1091136621338        32                       0.00250297092965671      2471090                  -0.48593502368534963     12332152                 -0.30058476              7.5662003                1.4470293e-11            4.5117955                73131.68                 
11600                    10.210131061275801       25476764                 283.77024872424727       571                      278.44509890194854       32                       0.0008331801909119336    2481735                  -0.6637457245024876      12385283                 0.15877469               4.0200787                4.8975557e-10            6.127584                 112055.87                
11650                    10.250682605836127       25585352                 281.5298652101662        586                      282.01497367714035       32                       0.0008913670371218425    2492308                  -0.6547974468093231      12438042                 0.022380017              4.1428337                1.9314512e-06            733593.25                32992539000.0            
11700                    10.291004709601403       25693403                 282.69539790217067       581                      285.4486536655571        32                       0.0012430865224914171    2502831                  -0.619972678688499       12490541                 -0.16167404              4.9231706                1.4391063e-13            7381.6616                249807860.0              
11750                    10.33144993490643        25801639                 283.096356832076         583                      284.1522674143973        32                       0.0009992046725182306    2513369                  -0.6213199185139818      12543133                 -0.115216926             4.4195356                9.571924e-16             7.432412                 98143.35                 
11800                    10.372450528012381       25910509                 282.1714385663295        568                      288.02473833138674       32                       0.0007873182567421365    2523966                  -0.6724992097863829      12596038                 -0.11623775              3.981232                 4.1104836e-06            6.812922                 57433.203                
11850                    10.413496877418623       26018756                 280.1348087820913        571                      282.17925996744907       32                       0.0017837683359781902    2534505                  -0.5987502807272032      12648640                 -0.095878534             5.9306965                3.472807e-14             5.4012556                73425.266                
11900                    10.454565980169509       26126213                 282.132645156413         558                      289.1317073160463        32                       0.000894292708366148     2544972                  -0.6715876096713113      12700863                 0.16849197               4.213567                 0.0004291723             1475.4385                40775036.0               
11950                    10.49520562297768        26234376                 280.46725820167796       576                      282.852358122591         32                       0.0013362607535193948    2555505                  -0.5875384162454044      12753418                 -0.06419305              5.31653                  3.0771235e-18            20.290543                382960.12                
12000                    10.536012541916635       26342981                 281.10494981534856       580                      292.21318564449024       32                       0.001988835070493086     2566078                  -0.565299079188327       12806188                 -0.19908178              6.119008                 3.673401e-13             1262.5881                60509224.0               
12050                    10.576543103456498       26450345                 279.86105368715766       567                      269.0416052605444        32                       0.001795529161842124     2576533                  -0.6045036092836257      12858356                 -0.4216918               5.8247204                4.748641e-13             18.850952                214066.94                
12100                    10.61734778755241        26559066                 281.5464279060548        576                      287.7496941674545        32                       0.002599290838823632     2587119                  -0.5440439430200997      12911187                 0.23079848               7.276519                 4.7587014e-11            121223.164               5843512300.0             
12150                    10.658198557827207       26666960                 283.2136285559952        554                      278.9319385929177        32                       0.0020376633906709976    2597626                  -0.618251811594203       12963623                 -0.12440413              6.4015985                7.082753e-11             75.18672                 1230383.8                
12200                    10.698609557085566       26773727                 284.62695187245924       572                      290.32346382965306       32                       0.0008133273782595148    2608020                  -0.6977965037027994      13015501                 -0.20020124              4.0035477                0.00021694465            18205.275                639673400.0              
12250                    10.73946853266822        26882039                 283.9361283717548        577                      283.97537472686446       32                       0.0008472346894021304    2618567                  -0.6979606772368809      13068132                 0.016634094              4.057298                 5.1569234e-05            10859.447                371648640.0              
12300                    10.780754627320501       26990806                 282.01106038260644       577                      286.5848546607788        32                       0.0016898629519174683    2629154                  -0.6149731330151827      13120983                 -0.31312004              5.698654                 1.0016552e-11            126.91599                3859322.8                
12350                    10.821095926894081       27099217                 285.6045786275024        591                      288.4082660394741        32                       0.0008374672526350388    2639711                  -0.679577212536197       13173656                 -0.20564398              3.9763544                0.00017068356            10.06428                 164631.2                 
12400                    10.862439130942027       27207788                 284.112801389868         573                      281.86785836314004       32                       0.001469708637360039     2650285                  -0.6229310201942374      13226414                 -0.108196445             5.274332                 4.889848e-13             924.90607                24370466.0               
12450                    10.903678531514274       27316316                 283.7459572141407        579                      283.59237265400196       32                       0.0014280853705985524    2660852                  -0.6491733476087465      13279143                 -0.1891878               5.2534766                1.9672625e-12            153.01488                4547666.5                
12500                    10.944545103179085       27424095                 284.95878295959085       572                      285.9498433028029        32                       0.001183547180702244     2671348                  -0.6650229045075929      13331514                 0.3023539                4.7380157                1.5227004e-06            946.01654                29840530.0               
12550                    10.985204632282256       27531481                 282.4680698918008        573                      284.447777739154         32                       0.001926380842924118     2681802                  -0.5613978881835937      13383693                 0.0017717237             6.134104                 2.7968652e-12            14.127304                476777.97                
12600                    11.025822784172163       27639673                 281.7400591319044        584                      284.7558674141171        32                       0.002000172636402187     2692336                  -0.5862087470566679      13436261                 -0.25328958              6.2459717                4.1878705e-14            6.1859694                89008.59                 
12650                    11.066186464163993       27747038                 284.7798365656322        576                      285.5768772129084        32                       0.000823639192671146     2702788                  -0.70630546865761        13488430                 0.02110677               3.974674                 2.0507934e-05            2.9874609                3258.5322                
12700                    11.106753608120812       27855498                 284.29499401623264       581                      290.8565142120107        32                       0.00103689044123829      2713348                  -0.6370768310061506      13541133                 -0.08079042              4.5662804                7.248729e-06             26873.223                1325925900.0             
12750                    11.148460638788011       27964229                 280.79836487644513       555                      287.30483761979          32                       0.0017826935927856146    2723936                  -0.5593634544334976      13593977                 -0.16530304              6.0567875                3.2899246e-11            2841.5894                83891050.0               
12800                    11.188846187790235       28072141                 280.3507940284502        592                      280.8848970846014        32                       0.001732776080984376     2734442                  -0.5687254243263185      13646405                 -0.09026397              6.2808514                1.354187e-12             378531.56                15589061000.0            
12850                    11.229527501000298       28179990                 279.6899100218814        579                      284.21852248544286       32                       0.0032359154328056       2744945                  -0.5413230416855375      13698809                 -0.39958838              7.8839936                1.2358898e-09            12.946714                237011.3                 
12900                    11.270153354936175       28288463                 281.0053283274355        586                      288.52708473292273       32                       0.002340445817984971     2755505                  -0.5866421183107399      13751512                 0.16988239               6.802082                 4.2565857e-11            3.258492                 17109.104                
12950                    11.31065631389618        28395996                 282.9202412613453        572                      284.9376498851778        32                       0.001495480399440836     2765977                  -0.5753311157226563      13803759                 -0.07175884              5.4703627                4.2307935e-13            1.968799                 14796.884                
13000                    11.35128399650256        28504694                 284.1581020526239        587                      280.6611908045362        32                       0.0014951105968493252    2776560                  -0.6218234706957686      13856576                 -0.27258223              5.3420863                1.762202e-12             12.339982                136784.94                
13050                    11.392253751688534       28613551                 280.2214733067197        586                      279.60927625167255       32                       0.0017963898069453688    2787154                  -0.5821620231534762      13909463                 0.110420406              5.858056                 5.4647616e-11            3.6095855                23626.035                
13100                    11.433315258224805       28723025                 280.01771125801616       579                      276.9449959878781        32                       0.0025913543858618105    2797807                  -0.5440814589732986      13962655                 0.21435261               7.121596                 3.2925878e-14            432.4046                 14820817.0               
13150                    11.474589201278157       28831454                 277.87861404799133       562                      297.7205730852792        32                       0.003952793299858206     2808365                  -0.5426616499576663      14015353                 0.5526813                8.700012                 3.5948426e-09            1898889.4                94118130000.0            
13200                    11.514680482877626       28939096                 281.57523271599257       592                      257.94520469800005       32                       0.00238022885539315      2818845                  -0.5596419285683736      14067651                 0.085836135              6.806207                 9.102587e-12             675612.9                 33209344000.0            
13250                    11.555231809351179       29046854                 281.24559083228013       583                      285.37192608988875       32                       0.001243419549315448     2829334                  -0.6391427091849867      14120003                 0.27144697               4.926586                 1.7504305e-12            84.11818                 1950406.1                
13300                    11.595611789226531       29154570                 282.1668649704681        578                      283.85556079894803       32                       0.0015478698020809692    2839823                  -0.6143394606582196      14172342                 -0.12450397              5.5390587                1.3920835e-14            5.5168533                96778.555                
13350                    11.636158046722413       29263179                 278.74315063985307       593                      284.23855628302937       32                       0.002675003319416406     2850398                  -0.5625839016859331      14225109                 -1.0596923               7.291539                 2.768151e-10             9.667732                 173971.14                
13400                    11.676308165391287       29371318                 283.60349251111364       596                      279.386280873798         32                       0.0015659699507799194    2860920                  -0.604402661549751       14277643                 -0.015029232             5.5400305                6.232938e-14             3.9446223                82143.67                 
13450                    11.716495044032733       29478835                 284.18461759078764       586                      282.30227610558825       32                       0.0010758495129248946    2871387                  -0.6717480160910221      14329882                 0.19302619               4.571865                 8.471605e-20             3.2902708                25795.865                
13500                    11.756995370520485       29586105                 282.21341902347774       567                      285.7451586701503        32                       0.001359620819921079     2881833                  -0.6081576056540416      14382007                 -0.12994173              5.084076                 2.617901e-13             41.713135                886909.7                 
