Iteration                Wall_Time                Samples                  Train_Return             Train_Paths              Test_Return              Test_Paths               Critic_Loss              Critic_Steps             Actor_Loss               Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
500                      0.8917053037219578       1127653                  29.92050515503317        193                      -13.429518370283319      32                       0.0030507740307179733    109634                   -0.5695745370493814      547186                   0.14626905               7.7537737                2.3032986e-07            136.15488                3303412.5                
550                      1.0421070046557321       1250302                  47.24018244143528        173                      44.858382466291104       32                       0.0028351282586856763    121613                   -0.5727303392059949      607011                   0.040872123              7.35797                  8.7988054e-11            2401.8774                113767270.0              
600                      1.193824173675643        1380087                  74.02074291962467        157                      100.26922304257796       32                       0.0012876787079885957    134289                   -0.5815375943232722      670323                   0.29500997               4.9501576                1.3814243e-10            108874.52                3854319000.0             
650                      1.344668020274904        1517024                  94.65882940239752        155                      119.37180941644604       32                       0.0005513560853313668    147654                   -0.5471317226162543      737124                   0.22527595               3.2301042                6.3993956e-14            961.75464                17956122.0               
700                      1.4827537965774535       1650495                  104.51026851237117       154                      196.79922770060372       32                       0.002383164578330395     160686                   -0.5318227305754053      802237                   0.37292752               6.93001                  3.02139e-07              2043.2224                9728242.0                
750                      1.609738854898347        1779784                  169.09725968635715       167                      195.8203561506945        32                       0.004250540378245901     173313                   -0.6191807660189542      865306                   -0.26777348              8.996796                 8.058815e-05             38.261265                33091.76                 
800                      1.7023660467730628       1895347                  254.57529114001508       307                      207.7867095772682        32                       0.005473024377198977     184594                   -0.7668665805709697      921612                   0.8608214                10.42515                 9.290273e-07             4.400877                 7096.8877                
850                      1.7818391433027057       2005339                  270.0527880553886        417                      208.8073326360292        32                       0.0031636995726852055    195318                   -0.7051986273303699      975140                   0.46067402               7.953557                 3.2171716e-08            11.834763                164117.83                
900                      1.856513326962789        2114212                  275.1494951673973        466                      216.64913013390273       32                       0.00183194555411829      205929                   -0.6529917494158879      1028098                  -0.2689688               6.199582                 3.7836314e-12            10.18133                 127629.336               
950                      1.9292109245061875       2222010                  277.96165325894765       481                      223.54178019519347       32                       0.0012468624552455518    216433                   -0.7157502288537351      1080521                  0.4412327                5.118945                 8.125326e-06             11.561152                217392.17                
1000                     2.001641450325648        2331624                  281.99627450306934       491                      255.12286435583775       32                       0.0011344213111727846    227113                   -0.6956772691621556      1133829                  -0.0594499               4.6163626                0.000595396              7.5641694                125661.29                
1050                     2.0718953753179976       2440063                  285.751981808753         510                      254.3782663263203        32                       0.0008805685899627041    237677                   -0.6468689423754699      1186553                  -0.13951437              4.018433                 0.00037857494            2.2076573                338.32294                
1100                     2.1419896274142793       2548240                  283.93131867364275       518                      278.80124580742637       32                       0.0008005323933392036    248215                   -0.693052351474762       1239147                  -0.20668201              4.0279865                2.2223596e-06            339.26218                10596628.0               
1150                     2.2107275868786704       2656072                  283.9553184915063        516                      272.22389172996566       32                       0.0010139426027519116    258721                   -0.643564830540459       1291573                  -0.25262177              4.3351293                1.0731684e-12            8.699531                 178433.02                
1200                     2.2807594492700365       2765285                  284.59963285879104       515                      280.1779877660261        32                       0.0008519988468361561    269364                   -0.6414112714519131      1344677                  -0.25799894              4.157477                 1.936442e-06             5.6905603                92095.83                 
1250                     2.3495468718475765       2873484                  284.3691900492255        518                      277.754749756755         32                       0.0009431369293669952    279903                   -0.6662300363238007      1397281                  0.10584666               4.3813453                0.00018076446            21.127243                405048.56                
1300                     2.4195171225070955       2982260                  283.51959607829656       529                      280.4163238585239        32                       0.0009879947386004708    290501                   -0.6564243386008523      1450161                  0.10350418               4.3892107                2.9662117e-12            485.03986                15214592.0               
1350                     2.4893329050805835       3090662                  282.6914049859344        524                      279.15136704362976       32                       0.0009818303694922802    301060                   -0.6730242047991072      1502861                  -0.11350486              4.280234                 1.2468703e-05            14.87386                 152929.7                 
1400                     2.558265472319391        3199030                  284.6199022851546        534                      289.85980536140715       32                       0.0007454348260192509    311618                   -0.696495745774114       1555540                  -0.15522568              3.8072886                0.00067114766            3.0829904                2134.645                 
1450                     2.6265466105275683       3306830                  286.06155638639          533                      280.7857267019886        32                       0.0006487408441863036    322123                   -0.6684742200044775      1607943                  -0.26527813              3.5337512                0.0011445342             2.8125155                1584.0591                
1500                     2.6952483200364643       3415138                  286.17109505385855       538                      283.01431117352865       32                       0.0007136322237087779    332675                   -0.6898398957646054      1660589                  -0.017153803             3.8189032                0.0004304282             6.5383096                54033.52                 
1550                     2.763057594034407        3523207                  284.60290659460446       542                      288.81767815296195       32                       0.0007198606119599453    343200                   -0.6785258374183006      1713116                  -0.018242342             3.857634                 1.1433635e-05            1808.3538                55864940.0               
1600                     2.831905467377769        3631083                  283.45539755490205       539                      285.09272452369953       32                       0.0005498968210874819    353708                   -0.6968273361641163      1765551                  -0.14430884              3.3861659                0.012309785              2.8500383                409.62576                
1650                     2.899342762430509        3739163                  284.500696591221         546                      291.5278438780107        32                       0.0008631187705366824    364233                   -0.6071372548028868      1818085                  -0.33806327              4.101539                 4.7401027e-19            1.6376299                135.14989                
1700                     2.967693930665652        3847449                  283.39460559049087       543                      287.00352390631326       32                       0.0006557346655512756    374780                   -0.6558086467239091      1870721                  -0.02908303              3.6175468                0.00038217014            19.309395                319374.6                 
1750                     3.0351617180638844       3955814                  286.00366272481136       544                      285.4948763830129        32                       0.0007818283460964666    385338                   -0.6481612446152161      1923394                  0.034629907              3.942315                 1.4114213e-05            55186.812                1991027600.0             
1800                     3.1033540967437956       4063928                  284.63863887853296       544                      286.68392312687865       32                       0.0008207057767054614    395867                   -0.6576359417208988      1975941                  -0.04684264              4.126169                 2.2120998e-06            185.40822                6541992.0                
1850                     3.1701851230859757       4171336                  284.99426697915413       550                      284.25514427389476       32                       0.000965177131991081     406325                   -0.6197453072890934      2028142                  0.048973862              4.353408                 5.6440035e-17            1.9437507                868.94855                
1900                     3.2373640597528883       4278716                  287.63444594119426       548                      279.5720830157108        32                       0.0006745383143424988    416784                   -0.6689087375575968      2080331                  0.19117236               3.6500251                0.0023060748             10.785287                108102.96                
1950                     3.3060846989684634       4386736                  283.7561104194783        547                      280.5797031610355        32                       0.0006220776018837989    427302                   -0.6919804750223876      2132836                  0.20593657               3.5240674                0.018175194              2.8689477                2027.1528                
2000                     3.3734972315364415       4494357                  283.94257356605533       550                      283.65488905669986       32                       0.0007930012612507261    437784                   -0.6304107003898546      2185139                  -0.021367416             3.9562364                7.1119906e-08            3.8054612                37158.586                
2050                     3.4403077311648262       4601935                  285.25535064413333       564                      284.3103057209007        32                       0.0006031607184113498    448259                   -0.6842565509120814      2237415                  -0.15606567              3.505138                 5.601993e-06             3.0950558                5567.6865                
2100                     3.50698583636019         4709670                  286.85527863827843       559                      285.8936675964458        32                       0.0007012046691848011    458751                   -0.627686142339939       2289769                  -0.09897931              3.5987365                1.1947083e-06            95.32479                 2710968.8                
2150                     3.573565019104216        4817449                  284.1552314393269        564                      290.49453250245494       32                       0.0006230071616860536    469247                   -0.6747706090472818      2342145                  -0.014945887             3.381832                 0.0011343609             23.421535                627103.8                 
2200                     3.6404189118411807       4925358                  285.1329470462765        564                      287.32225298298727       32                       0.0005863415146315539    479753                   -0.6600395634756557      2394583                  -0.19942959              3.335985                 0.00025186094            74.83763                 2238695.0                
2250                     3.706783261100451        5033343                  286.0696063433528        564                      287.75912955070254       32                       0.0005528055545356539    490269                   -0.6591651633933738      2447059                  -0.25847566              3.352935                 0.013303744              2.4761798                274.49304                
2300                     3.7740250790781444       5141152                  286.3705242049447        566                      284.69540227900114       32                       0.0006438083038097475    500766                   -0.684143661871189       2499448                  0.16822278               3.5291367                0.0003813757             2.723995                 415.55222                
2350                     3.8409261135260264       5248825                  287.5622469744069        566                      289.67874972215424       32                       0.0005808324686118535    511250                   -0.6771564592633929      2551768                  -0.13810878              3.3315544                0.0014841186             2.6976914                780.11475                
2400                     3.909480909572707        5357645                  285.6399217882168        564                      286.49585747738615       32                       0.0012956963201458944    521848                   -0.5765204379240214      2604655                  0.021719478              5.0024953                1.6945816e-14            9.887939                 58719.152                
2450                     3.9770449062188464       5466316                  284.7786068642011        557                      276.9846997558565        32                       0.0008514717869136645    532433                   -0.6145933875741885      2657469                  -0.18363008              4.087049                 6.0863255e-17            5.759974                 87542.11                 
2500                     4.045314125153753        5575461                  285.28837226240717       558                      293.48917153067134       32                       0.0010015007285844712    543058                   -0.6464673948561485      2710515                  0.14121762               4.4466286                1.6854105e-07            43.660393                521879.8                 
2550                     4.112561701205042        5683184                  285.1998613489492        551                      286.89391720691754       32                       0.000670433674060123     553546                   -0.6784763282352423      2762868                  0.055203516              3.6438272                0.00057722925            18.393595                180233.22                
2600                     4.179472073581484        5790511                  287.4505313060909        566                      289.79510386948857       32                       0.0006219256011878743    563995                   -0.679885203444113       2815020                  0.07120116               3.470112                 0.0008200331             3.9105961                32748.99                 
2650                     4.246261022686959        5899230                  285.677212981701         566                      282.4696136259515        32                       0.001949308105328116     574582                   -0.529063253798243       2867852                  -0.2676901               6.240255                 4.9401018e-14            1533.913                 59645924.0               
2700                     4.315532886319691        6008268                  285.88619702709394       546                      272.6321089354619        32                       0.000862159326953708     585201                   -0.6599378720896778      2920848                  -0.12280273              4.2137456                6.6235907e-07            6956.1963                230814720.0              
2750                     4.381950457957056        6115512                  285.836493329374         561                      289.2847660602022        32                       0.0010584680298667641    595642                   -0.6419948798691679      2972964                  0.06567608               4.595503                 3.1895425e-08            19677978.0               846561700000.0           
2800                     4.449137611455387        6222917                  287.77465541400784       562                      289.3503482560144        32                       0.0008451147777278248    606100                   -0.6431547009863186      3025157                  0.03536884               4.0862546                1.0397108e-07            5.444738                 34151.715                
2850                     4.5150292841593425       6330831                  284.3335752321175        576                      283.7553226777486        32                       0.0012104579380580356    616609                   -0.6207323729536915      3077593                  0.17611372               4.68635                  1.6542518e-16            79.99971                 2532879.5                
